Ban,Pick,Outcome
"['Draven', 'Varus', 'Ashe', 'Nautilus', 'Renekton']","['Kennen', 'Maokai', 'Jayce', 'Aphelios', 'Lulu']",1
"['Caitlyn', 'Lee Sin', 'Lucian', 'Sion', 'Thresh']","['Jax', 'Sejuani', 'Yone', 'Zeri', 'Rakan']",0
"['Elise', 'Ashe', 'Jayce', 'Gragas', 'Gnar']","['Renekton', 'Vi', 'Taliyah', 'Zeri', 'Annie']",1
"['Caitlyn', 'Lucian', 'Sejuani', 'Jax', 'Syndra']","['Sion', 'LeeSin', 'Ryze', 'Aphelios', 'Lulu']",0
"['Ashe', 'Jax', 'Annie', 'Sion', 'KSante']","['Ornn', 'Sejuani', 'Akali', 'Varus', 'Nautilus']",1
"['Draven', 'Jayce', 'Lee Sin', 'Yone', 'LeBlanc']","['Renekton', 'Elise', 'Sylas', 'Lucian', 'Nami']",0
"['Ashe', 'Jayce', 'Annie', 'Jax', 'LeBlanc']","['Sion', 'Vi', 'Ryze', 'Lucian', 'Nami']",1
"['Draven', 'Varus', 'Sejuani', 'Akali', 'Ahri']","['Illaoi', 'LeeSin', 'Syndra', 'Caitlyn', 'Lux']",0
"['Jax', 'Ashe', 'Annie', 'Heimerdinger', 'Sion']","['Quinn', 'LeeSin', 'LeBlanc', 'Xayah', 'Nautilus']",1
"['Caitlyn', 'Lucian', 'Elise', 'KSante', 'Rakan']","['Renekton', 'Viego', 'Syndra', 'Varus', 'Leona']",0
"['Jax', 'Ashe', 'Annie', 'Heimerdinger', 'Karma']","['Gnar', 'LeeSin', 'LeBlanc', 'Xayah', 'RenataGlasc']",1
"['Caitlyn', 'Lucian', 'Elise', 'Renekton', 'Rakan']","['KSante', 'Viego', 'Syndra', 'Varus', 'Rell']",0
"['Sejuani', 'Elise', 'Ashe', 'Kennen', 'Renekton']","['Jax', 'Viego', 'Annie', 'Zeri', 'Lulu']",1
"['Kindred', 'Caitlyn', 'Lucian', 'Lee Sin', 'Vi']","['Gragas', 'Wukong', 'Syndra', 'Xayah', 'Rakan']",0
"['Sejuani', 'Elise', 'Ashe', 'Sion', 'Syndra']","['Gnar', 'Wukong', 'Gragas', 'Lucian', 'Nami']",0
"['Kindred', 'Caitlyn', 'Zeri', 'Annie', 'Taliyah']","['Jax', 'Vi', 'Ahri', 'Varus', 'Nautilus']",1
"['Ashe', 'Jax', 'Elise', 'Renekton', 'Karma']","['Gnar', 'Vi', 'Taliyah', 'Varus', 'RenataGlasc']",0
"['Kindred', 'Caitlyn', 'Zeri', 'Ahri', 'LeBlanc']","['KSante', 'Sejuani', 'Yone', 'Jhin', 'Heimerdinger']",1
"['Fiora', 'Sejuani', 'Ashe', 'Rakan', 'Renata Glasc']","['Sion', 'Vi', 'Annie', 'Draven', 'Nautilus']",0
"['Elise', 'Nidalee', 'Jax', 'Wukong', 'Lee Sin']","['Gwen', 'Gragas', 'Renekton', 'Xayah', 'Braum']",1
"['Jax', 'Sejuani', 'Gragas', 'Lucian', 'Zeri']","['Gwen', 'LeeSin', 'LeBlanc', 'Varus', 'Karma']",0
"['Nidalee', 'Elise', 'Renekton', 'Xayah', 'Caitlyn']","['Camille', 'Poppy', 'Galio', 'Kaisa', 'Heimerdinger']",1
"['Lee Sin', 'Cassiopeia', 'Vi', 'Karma', 'Gwen']","['KSante', 'Gragas', 'Jayce', 'Varus', 'Heimerdinger']",1
"['Annie', 'Ashe', 'Sejuani', 'Renekton', 'Elise']","['Sion', 'Maokai', 'Irelia', 'Jhin', 'MissFortune']",0
"['Lee Sin', 'Vi', 'Varus', 'Gwen', 'Cassiopeia']","['KSante', 'Nidalee', 'Kassadin', 'Caitlyn', 'Lux']",1
"['Ashe', 'Annie', 'Jayce', 'Tristana']","['Renekton', 'Sejuani', 'LeBlanc', 'Jhin', 'Karma']",0
"['Ashe', 'Jayce', 'Elise', 'Kassadin', 'Gwen']","['Sion', 'Wukong', 'Annie', 'Lucian', 'Nami']",0
"['Caitlyn', 'Lee Sin', 'Sejuani', 'Fiora', 'Aurelion Sol']","['Gragas', 'Vi', 'Veigar', 'Zeri', 'Lulu']",1
"['Ashe', 'Jayce', 'Elise', 'Kassadin', 'Veigar']","['Mordekaiser', 'Wukong', 'Annie', 'Zeri', 'Lulu']",1
"['Caitlyn', 'Lee Sin', 'Sejuani', 'Aurelion Sol', 'Fiora']","['Gwen', 'Vi', 'Gragas', 'Aphelios', 'Nautilus']",0
"['Ashe', 'Jayce', 'Elise', 'Jax', 'Heimerdinger']","['Fiora', 'Sejuani', 'Yone', 'Aphelios', 'Rakan']",0
"['Caitlyn', 'Lucian', 'Zeri', 'Ziggs', 'Xayah']","['Gnar', 'Wukong', 'Akali', 'Varus', 'RenataGlasc']",1
"['Jax', 'Sejuani', 'Elise', 'Ziggs', 'Ashe']","['KSante', 'Vi', 'Syndra', 'Varus', 'Annie']",1
"['Caitlyn', 'Lee Sin', 'Maokai', 'Quinn', 'Sion']","['Renekton', 'Nidalee', 'Jayce', 'Draven', 'Nautilus']",0
"['Jax', 'Sejuani', 'Elise', 'Nautilus', 'Pyke']","['KSante', 'Vi', 'Syndra', 'Varus', 'Ashe']",1
"['Caitlyn', 'Lee Sin', 'Maokai', 'Annie', 'Heimerdinger']","['Fiora', 'Nidalee', 'Jayce', 'Draven', 'Kalista']",0
"['Jax', 'Lee Sin', 'Maokai', 'Jayce', 'Ashe']","['KSante', 'Wukong', 'Akali', 'Zeri', 'Lulu']",1
"['Rumble', 'Annie', 'Sejuani', 'Samira', 'Kaisa']","['Renekton', 'XinZhao', 'Ryze', 'Varus', 'Karma']",0
"['Jax', 'Lee Sin', 'Jayce', 'Renekton', 'Gwen']","['Lillia', 'Sejuani', 'Yone', 'Samira', 'Rell']",0
"['Akali', 'Annie', 'Maokai', 'Nautilus', 'Rumble']","['Sion', 'Elise', 'Tristana', 'Caitlyn', 'Lux']",1
"['Jax', 'Lee Sin', 'Elise', 'Jayce', 'Sion']","['KSante', 'Wukong', 'Sylas', 'Aphelios', 'Annie']",1
"['Akali', 'Sejuani', 'Maokai', 'Rumble', 'Viktor']","['Fiora', 'Vi', 'Ryze', 'Zeri', 'Lulu']",0
"['Annie', 'Lee Sin', 'Vi', 'Gwen', 'Sion']","['Yone', 'Sejuani', 'Jayce', 'Ziggs', 'Leona']",1
"['Maokai', 'Elise', 'Jax', 'Renekton', 'Nautilus']","['Gnar', 'Wukong', 'Cassiopeia', 'Varus', 'Twitch']",0
"['Annie', 'Vi', 'Varus', 'Sion', 'Caitlyn']","['Renekton', 'LeeSin', 'Syndra', 'Draven', 'Pyke']",1
"['Maokai', 'Sejuani', 'Elise', 'Nautilus', 'Leona']","['Jayce', 'Gragas', 'Irelia', 'Aphelios', 'Ashe']",0
"['Elise', 'Annie', 'LeBlanc', 'Akali', 'Gwen']","['Sion', 'Wukong', 'Syndra', 'Lucian', 'Nami']",1
"['Caitlyn', 'Maokai', 'Varus', 'Azir', 'Renekton']","['Jax', 'LeeSin', 'Galio', 'Draven', 'Nautilus']",0
"['Maokai', 'Elise', 'Lucian', 'Ezreal', 'Heimerdinger']","['Ornn', 'Wukong', 'Lissandra', 'Draven', 'Shen']",0
"['Caitlyn', 'Syndra', 'Varus', 'Sion', 'Nautilus']","['Jax', 'LeeSin', 'LeBlanc', 'Ziggs', 'Leona']",1
"['Elise', 'LeBlanc', 'Annie', 'Galio', 'Zeri']","['Fiora', 'Vi', 'Syndra', 'Varus', 'Heimerdinger']",0
"['Caitlyn', 'Maokai', 'Lucian', 'Sion']","['Jax', 'LeeSin', 'Ryze', 'Kaisa', 'Ashe']",1
"['Nidalee', 'Kindred', 'Elise', 'Azir', 'Galio']","['Kennen', 'LeeSin', 'Ryze', 'Lucian', 'Nami']",0
"['Sejuani', 'Maokai', 'Ashe', 'Varus', 'Nautilus']","['Jax', 'Vi', 'Syndra', 'Caitlyn', 'Lux']",1
"['Nidalee', 'Kindred', 'Elise', 'Azir', 'Syndra']","['Gragas', 'JarvanIV', 'Sylas', 'Caitlyn', 'Annie']",0
"['Sejuani', 'Maokai', 'Ashe', 'Ryze', 'Braum']","['Jax', 'Vi', 'Taliyah', 'Varus', 'Nautilus']",1
"['Draven', 'Jax', 'Renekton', 'Gwen', 'Annie']","['Mordekaiser', 'Elise', 'Jayce', 'Caitlyn', 'Heimerdinger']",1
"['Maokai', 'Ashe', 'Varus', 'Fiora', 'Lux']","['Sion', 'LeeSin', 'Syndra', 'Jinx', 'Nautilus']",0
"['Draven', 'Jax', 'Nidalee', 'Lucian', 'Zeri']","['Gnar', 'Gragas', 'Jayce', 'Varus', 'Leona']",0
"['Maokai', 'Fiora', 'Ashe', 'Sion', 'Karma']","['Renekton', 'Elise', 'Annie', 'Caitlyn', 'Lux']",1
"['Draven', 'Nidalee', 'Elise', 'Renekton', 'Nautilus']","['Gnar', 'Wukong', 'Syndra', 'Zeri', 'Annie']",1
"['Maokai', 'Ashe', 'Jax', 'Akali', 'LeBlanc']","['Camille', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",0
"['Varus', 'Draven', 'Ryze', 'Jax', 'Fiora']","['KSante', 'Elise', 'Jayce', 'Jhin', 'Annie']",0
"['Zeri', 'Caitlyn', 'Lucian', 'Leona', 'Sion']","['Camille', 'Maokai', 'Viktor', 'Ezreal', 'Ashe']",1
"['Draven', 'Maokai', 'Varus', 'Fiora', 'Camille']","['KSante', 'Elise', 'Gragas', 'Vayne', 'Ashe']",0
"['Lucian', 'Caitlyn', 'Zeri', 'Tristana', 'Sivir']","['Jax', 'Sejuani', 'Jayce', 'Ziggs', 'Nautilus']",1
"['Jax', 'Maokai', 'Lucian', 'Galio', 'Irelia']","['Rumble', 'Sejuani', 'Yone', 'Xayah', 'Rakan']",1
"['Samira', 'Zeri', 'Ashe', 'Ezreal', 'Varus']","['Gwen', 'LeeSin', 'Sylas', 'Draven', 'Annie']",0
"['Jax', 'Maokai', 'Lucian', 'Camille', 'Lulu']","['Darius', 'Sejuani', 'Yone', 'Aphelios', 'Annie']",1
"['Samira', 'Rumble', 'Vi', 'Renekton', 'Xayah']","['Fiora', 'LeeSin', 'Galio', 'Zeri', 'Rakan']",0
"['Draven', 'Nidalee', 'Elise', 'Gnar', 'Gragas']","['Jax', 'Wukong', 'Sylas', 'Jhin', 'Annie']",1
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Sion', 'Sejuani', 'Yone', 'Varus', 'Nautilus']",0
"['Draven', 'Nidalee', 'Elise', 'Gnar', 'Gragas']","['Jax', 'Wukong', 'Sylas', 'Jhin', 'Annie']",0
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Sion', 'Sejuani', 'Yone', 'Varus', 'Ashe']",1
"['Draven', 'Nidalee', 'Yone', 'Sion', 'Gnar']","['Jax', 'Sejuani', 'Syndra', 'Jhin', 'Annie']",0
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Gragas', 'Elise', 'Jayce', 'Varus', 'Nautilus']",1
"['Sejuani', 'Jayce', 'Draven', 'KSante', 'Tristana']","['Gragas', 'LeeSin', 'Annie', 'Varus', 'Nautilus']",1
"['Maokai', 'Ashe', 'Caitlyn', 'Yone', 'Jax']","['Sion', 'Elise', 'Azir', 'Lucian', 'Nami']",0
"['Maokai', 'Jayce', 'Sejuani', 'KSante', 'Tristana']","['Gangplank', 'LeeSin', 'Syndra', 'Varus', 'RenataGlasc']",1
"['Gragas', 'Annie', 'Ashe', 'Sion', 'Jax']","['Gnar', 'Elise', 'Viktor', 'Draven', 'Nautilus']",0
"['Akali', 'Elise', 'Jayce', 'Lux', 'Kennen']","['Jax', 'Wukong', 'Ryze', 'Zeri', 'Ashe']",0
"['Sejuani', 'Draven', 'Varus', 'Vi', 'Lee Sin']","['Renekton', 'Maokai', 'Azir', 'Caitlyn', 'Annie']",1
"['Jayce', 'Elise', 'Ashe', 'Akali', 'Azir']","['Sion', 'Vi', 'Taliyah', 'Caitlyn', 'Annie']",0
"['Sejuani', 'Jax', 'Ryze', 'Sylas', 'Syndra']","['Renekton', 'Maokai', 'Viktor', 'Lucian', 'Nami']",1
"['Jayce', 'Yone', 'Maokai', 'Renekton', 'Nautilus']","['Sion', 'Wukong', 'Azir', 'Zeri', 'Ashe']",1
"['Caitlyn', 'Annie', 'Jax', 'Akali', 'Viktor']","['Gwen', 'Elise', 'Tristana', 'Varus', 'Leona']",0
"['Elise', 'Sejuani', 'Ashe', 'Heimerdinger', 'Gwen']","['Sion', 'Maokai', 'Jayce', 'Zeri', 'Nautilus']",1
"['Caitlyn', 'Annie', 'Lucian', 'Lulu', 'Jax']","['KSante', 'Vi', 'Cassiopeia', 'Varus', 'Braum']",0
"['Jax', 'Varus', 'Ashe', 'LeBlanc', 'Ryze']","['Gnar', 'Vi', 'Azir', 'Zeri', 'Lulu']",0
"['Maokai', 'Caitlyn', 'Annie', 'Syndra', 'Gwen']","['Sion', 'LeeSin', 'Sylas', 'Draven', 'Nautilus']",1
"['Jax', 'Draven', 'Caitlyn', 'Sion', 'Ryze']","['Jayce', 'Vi', 'LeBlanc', 'Zeri', 'Lulu']",1
"['Maokai', 'Annie', 'Varus', 'Syndra', 'Azir']","['Renekton', 'LeeSin', 'Lissandra', 'Lucian', 'Nami']",0
"['Jax', 'Draven', 'Caitlyn', 'Jhin', 'Kaisa']","['Chogath', 'LeeSin', 'Cassiopeia', 'Varus', 'Karma']",1
"['Maokai', 'Zeri', 'Annie', 'LeBlanc', 'Sylas']","['Sion', 'Vi', 'Ahri', 'Ezreal', 'Ashe']",0
"['Caitlyn', 'Draven', 'Zeri', 'Sylas', 'Kaisa']","['Sion', 'Wukong', 'LeBlanc', 'Varus', 'Annie']",1
"['Maokai', 'Elise', 'Azir', 'Leona', 'Galio']","['Jax', 'Sejuani', 'Ryze', 'Kalista', 'Ashe']",0
"['Caitlyn', 'Draven', 'Zeri', 'Jax', 'Gwen']","['Sion', 'Wukong', 'Ryze', 'Lucian', 'Nami']",0
"['Maokai', 'Elise', 'Ashe', 'LeBlanc', 'Akali']","['Renekton', 'LeeSin', 'Syndra', 'Aphelios', 'Lulu']",1
"['Caitlyn', 'Maokai', 'Zeri', 'Sylas', 'Syndra']","['Kennen', 'Wukong', 'Ryze', 'Varus', 'Ashe']",0
"['Annie', 'Elise', 'LeBlanc', 'Sion', 'Akali']","['Jax', 'LeeSin', 'Galio', 'Draven', 'Nautilus']",1
"['Lucian', 'Sejuani', 'Zeri', 'Annie', 'Syndra']","['Sion', 'Elise', 'Jayce', 'Ashe', 'Braum']",1
"['Jax', 'Maokai', 'Varus', 'Fiora', 'Leona']","['Renekton', 'Vi', 'Azir', 'Draven', 'Nautilus']",0
"['Maokai', 'Zeri', 'Ashe', 'Sylas', 'Sejuani']","['Kennen', 'LeeSin', 'Annie', 'Draven', 'Nautilus']",0
"['Varus', 'Renekton', 'Jayce', 'Elise', 'Fiora']","['Jax', 'Vi', 'Taliyah', 'Caitlyn', 'Lux']",1
"['Lucian', 'Kindred', 'Ashe', 'Caitlyn', 'Xayah']","['Jax', 'Sejuani', 'Azir', 'Zeri', 'Leona']",1
"['Varus', 'Jayce', 'Maokai', 'Ryze', 'Akali']","['Fiora', 'Vi', 'Syndra', 'Kaisa', 'Rakan']",0
"['Jax', 'Annie', 'Ashe', 'Yone', 'Kassadin']","['Gnar', 'Nidalee', 'Ryze', 'Caitlyn', 'Lux']",1
"['Gragas', 'Maokai', 'Renekton', 'Jayce', 'Tristana']","['Fiora', 'Sejuani', 'Akali', 'Lucian', 'Nami']",0
"['Maokai', 'Caitlyn', 'Ashe', 'Ahri', 'Fiora']","['Jax', 'Sejuani', 'Sylas', 'Zeri', 'Lulu']",1
"['Gragas', 'Jayce', 'Renekton', 'LeBlanc', 'Kassadin']","['Gnar', 'Vi', 'Akali', 'Lucian', 'Nami']",0
"['Fiora', 'Sejuani', 'Lucian', 'Ryze', 'Wukong']","['Gnar', 'Elise', 'Jayce', 'Varus', 'Soraka']",1
"['Zeri', 'Ashe', 'Maokai', 'Gwen', 'Sion']","['KSante', 'Gragas', 'Sylas', 'Jhin', 'Heimerdinger']",0
"['Maokai', 'Sejuani', 'Fiora', 'Kassadin', 'Jax']","['Renekton', 'Vi', 'Syndra', 'Lucian', 'Nami']",1
"['Ashe', 'Elise', 'Varus', 'KSante', 'Sion']","['Camille', 'Wukong', 'Akali', 'Zeri', 'Lulu']",0
"['Draven', 'Maokai', 'Ashe', 'Jhin', 'Yuumi']","['Darius', 'Vi', 'Ryze', 'Kaisa', 'Varus']",0
"['Lucian', 'Zeri', 'Akali', 'Kassadin', 'LeBlanc']","['KSante', 'Sejuani', 'Sylas', 'Xayah', 'Heimerdinger']",1
"['Draven', 'Maokai', 'KSante', 'Jax', 'Sylas']","['Rumble', 'Vi', 'Ahri', 'Varus', 'Ashe']",1
"['Lucian', 'Zeri', 'Akali', 'Yone', 'Kassadin']","['Camille', 'Sejuani', 'Viktor', 'Ezreal', 'Heimerdinger']",0
"['Draven', 'Maokai', 'KSante', 'Jax', 'Xayah']","['Renekton', 'Vi', 'Ryze', 'Varus', 'Heimerdinger']",0
"['Lucian', 'Akali', 'Zeri', 'Kassadin', 'Rumble']","['Gnar', 'Sejuani', 'Sylas', 'Kaisa', 'Ashe']",1
"['Ryze', 'Caitlyn', 'Elise', 'Akali', 'Taliyah']","['KSante', 'Sejuani', 'Viktor', 'Zeri', 'Yuumi']",0
"['Maokai', 'Kassadin', 'Vi', 'Yone', 'Sylas']","['Fiora', 'Wukong', 'TwistedFate', 'Lucian', 'Nami']",1
"['Lucian', 'Caitlyn', 'Elise', 'Twisted Fate', 'Akali']","['Jax', 'Sejuani', 'Yone', 'Jhin', 'Heimerdinger']",0
"['Maokai', 'Zeri', 'Ryze', 'Kassadin', 'Sylas']","['KSante', 'Wukong', 'Taliyah', 'Varus', 'Ashe']",1
"['Kassadin', 'KSante', 'Cassiopeia', 'Azir', 'Yone']","['Irelia', 'Elise', 'Sylas', 'Jhin', 'Heimerdinger']",0
"['Zeri', 'Jax', 'Maokai', 'Renekton', 'Camille']","['Sion', 'Sejuani', 'Akali', 'Varus', 'Ashe']",1
"['Jayce', 'Elise', 'Cassiopeia', 'Heimerdinger', 'Ziggs']","['Renekton', 'Sejuani', 'Yone', 'Varus', 'Ashe']",0
"['Zeri', 'Jax', 'Caitlyn', 'Sylas', 'Akali']","['KSante', 'Maokai', 'Tristana', 'Jhin', 'Nautilus']",1
"['Darius', 'Elise', 'Jayce', 'Kassadin', 'Jax']","['Sion', 'Wukong', 'Azir', 'Jhin', 'Ashe']",0
"['Zeri', 'Maokai', 'Fiora', 'Kennen', 'Akali']","['KSante', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",1
"['Elise', 'Lucian', 'Lulu', 'Vi', 'Darius']","['Jax', 'Maokai', 'Azir', 'Sivir', 'Yuumi']",1
"['Akali', 'Ashe', 'Sejuani', 'Jayce', 'Kassadin']","['Renekton', 'Wukong', 'Sylas', 'Zeri', 'Karma']",0
"['Elise', 'Draven', 'Ashe', 'Renekton', 'Darius']","['Camille', 'Sejuani', 'Azir', 'Lucian', 'Nami']",0
"['Jax', 'Akali', 'Zeri', 'Yone', 'Fiora']","['KSante', 'Maokai', 'Jayce', 'Varus', 'Nautilus']",1
"['Azir', 'Ashe', 'Lucian', 'Cassiopeia', 'Renekton']","['Camille', 'Wukong', 'Galio', 'Zeri', 'Yuumi']",1
"['Elise', 'Maokai', 'Sion', 'Fiora', 'KSante']","['Jax', 'Vi', 'Ryze', 'Varus', 'Caitlyn']",0
"['Azir', 'Ashe', 'Varus', 'Yone', 'Syndra']","['Sion', 'Elise', 'Jayce', 'Caitlyn', 'Lux']",0
"['Maokai', 'Zeri', 'Lucian', 'Fiora', 'Renekton']","['KSante', 'Sejuani', 'Irelia', 'Jhin', 'Heimerdinger']",1
"['Azir', 'Varus', 'Caitlyn', 'Cassiopeia', 'KSante']","['Jax', 'Wukong', 'Ryze', 'Kaisa', 'Ashe']",1
"['Maokai', 'Zeri', 'Lucian', 'Miss Fortune', 'Sion']","['Gragas', 'Vi', 'Kassadin', 'Jhin', 'Heimerdinger']",0
"['Kassadin', 'Lucian', 'Ashe', 'Akali', 'Yone']","['Fiora', 'Vi', 'Azir', 'Varus', 'MissFortune']",1
"['Elise', 'Maokai', 'Zeri', 'Jax', 'Sion']","['Renekton', 'Sejuani', 'Ryze', 'Jhin', 'Heimerdinger']",0
"['Zeri', 'Lucian', 'Maokai', 'Tristana', 'Jax']","['Camille', 'Lillia', 'Jayce', 'Varus', 'Leona']",1
"['Azir', 'Ashe', 'Renekton', 'Gragas', 'Fiora']","['KSante', 'Elise', 'Akali', 'Caitlyn', 'Lux']",0
"['Elise', 'Ashe', 'Vi', 'Gwen', 'Sylas']","['Sion', 'Wukong', 'Syndra', 'Lucian', 'Yuumi']",0
"['Maokai', 'Draven', 'Zeri', 'Jax', 'Fiora']","['KSante', 'Sejuani', 'Kassadin', 'Caitlyn', 'Nami']",1
"['Ashe', 'Elise', 'Vi', 'Poppy', 'Gragas']","['Renekton', 'Wukong', 'Viktor', 'Lucian', 'Yuumi']",0
"['Maokai', 'Draven', 'Jax', 'Kassadin', 'Ryze']","['KSante', 'Sejuani', 'Taliyah', 'Zeri', 'Lulu']",1
"['Lucian', 'Zeri', 'Fiora', 'Camille', 'Heimerdinger']","['KSante', 'Wukong', 'Sylas', 'Sivir', 'Ashe']",0
"['Vi', 'Jax', 'Sion', 'Ryze', 'Ahri']","['Gwen', 'Maokai', 'Jayce', 'Varus', 'Caitlyn']",1
"['Lucian', 'Zeri', 'Maokai', 'Ryze', 'Akali']","['Rumble', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",1
"['Vi', 'Jax', 'Renekton', 'Jayce', 'KSante']","['Fiora', 'Wukong', 'Sylas', 'Jhin', 'Ashe']",0
"['Lucian', 'Zeri', 'Maokai', 'Ryze', 'Kassadin']","['Jayce', 'Wukong', 'Akali', 'Varus', 'Heimerdinger']",0
"['Vi', 'Jax', 'Renekton', 'Rumble', 'Kennen']","['Fiora', 'Sejuani', 'Syndra', 'Ezreal', 'Ashe']",1
"['Lucian', 'Wukong', 'Vi', 'Nidalee', 'Akali']","['Jax', 'Elise', 'Renekton', 'Draven', 'Varus']",0
"['Maokai', 'Sejuani', 'Zeri', 'Azir', 'Kassadin']","['Sion', 'Gragas', 'Jayce', 'Jhin', 'Ashe']",1
"['Zeri', 'Elise', 'Maokai', 'Jayce', 'Tristana']","['Sion', 'Wukong', 'Ryze', 'Lucian', 'Nami']",0
"['Fiora', 'Sejuani', 'Kassadin', 'Jax', 'Viego']","['Camille', 'Gragas', 'Yone', 'Varus', 'Ashe']",1
"['Kassadin', 'Samira', 'Lucian', 'Akali', 'Ahri']","['Sion', 'Wukong', 'Ryze', 'Zeri', 'Nautilus']",0
"['Maokai', 'Elise', 'Lulu', 'Heimerdinger', 'Jax']","['KSante', 'Vi', 'Viktor', 'Tristana', 'Yuumi']",1
"['Zeri', 'Lucian', 'Samira', 'Akali', 'Karma']","['Gnar', 'Sejuani', 'Kassadin', 'Ashe', 'Heimerdinger']",0
"['Maokai', 'Elise', 'Jhin', 'Jax']","['KSante', 'Wukong', 'Tristana', 'Kaisa', 'Varus']",1
"['Ryze', 'Elise', 'Ashe', 'Miss Fortune', 'Jax']","['Renekton', 'Sejuani', 'Kassadin', 'Varus', 'Heimerdinger']",1
"['Zeri', 'Maokai', 'Nami', 'Sylas', 'Akali']","['Jayce', 'Wukong', 'Azir', 'Jhin', 'Yuumi']",0
"['Maokai', 'Zeri', 'Lucian', 'Azir', 'Sion']","['KSante', 'Sejuani', 'Akali', 'Varus', 'Heimerdinger']",1
"['Ryze', 'Elise', 'Kassadin', 'Jax', 'Renekton']","['Gangplank', 'Wukong', 'Sylas', 'Jhin', 'Ashe']",0
"['Elise', 'Jax', 'Sejuani', 'Fiora', 'Ryze']","['KSante', 'Wukong', 'Azir', 'Varus', 'MissFortune']",0
"['Zeri', 'Lucian', 'Maokai', 'Sion', 'Renekton']","['Camille', 'Vi', 'Taliyah', 'Ashe', 'Heimerdinger']",1
"['Elise', 'Maokai', 'Sylas', 'Fiora', 'Jax']","['KSante', 'Amumu', 'Yone', 'Varus', 'Caitlyn']",0
"['Lucian', 'Ashe', 'Vi', 'Poppy', 'Ryze']","['Renekton', 'Sejuani', 'Kassadin', 'Zeri', 'Yuumi']",1
"['Kassadin', 'Jayce', 'Elise', 'Yone', 'Fiora']","['Sion', 'Wukong', 'Akali', 'Caitlyn', 'Ashe']",1
"['Zeri', 'Lucian', 'Maokai', 'Jax', 'Ryze']","['KSante', 'Sejuani', 'Sylas', 'Varus', 'Heimerdinger']",0
"['Maokai', 'Elise', 'Zeri', 'Yone', 'Jayce']","['Sion', 'Wukong', 'Azir', 'Jhin', 'Heimerdinger']",1
"['Lucian', 'Jax', 'Ashe', 'Ryze', 'Fiora']","['KSante', 'Sejuani', 'Kassadin', 'Varus', 'Lux']",0
"['Kassadin', 'Elise', 'Renekton', 'Sion', 'Gragas']","['Jax', 'Wukong', 'Syndra', 'Zeri', 'Lulu']",1
"['Fiora', 'Maokai', 'Ashe', 'Azir', 'Akali']","['Kennen', 'Vi', 'Viktor', 'Sivir', 'Yuumi']",0
"['Elise', 'Kassadin', 'Renekton', 'Jayce', 'Sion']","['Kennen', 'Wukong', 'Viktor', 'Jhin', 'Ashe']",1
"['Maokai', 'Caitlyn', 'Zeri', 'Azir', 'Fiora']","['Jax', 'Sejuani', 'Sylas', 'Varus', 'Heimerdinger']",0
"['Kindred', 'Jax', 'Nidalee', 'Kassadin', 'Fiora']","['KSante', 'Sejuani', 'Ryze', 'Zeri', 'Yuumi']",0
"['Elise', 'Vi', 'Ashe', 'Lee Sin', 'Renekton']","['Gnar', 'Maokai', 'Jayce', 'Lucian', 'Nami']",1
"['Kindred', 'Jax', 'Nidalee', 'Fiora', 'Camille']","['Sion', 'Maokai', 'Jayce', 'Lucian', 'Nami']",1
"['Elise', 'Vi', 'Ashe', 'Renekton', 'Kassadin']","['Gnar', 'Sejuani', 'Ryze', 'Zeri', 'Yuumi']",0
"['Jax', 'Kindred', 'Nidalee', 'Fiora', 'KSante']","['Sion', 'Vi', 'Akali', 'Lucian', 'Nami']",0
"['Elise', 'Maokai', 'Ashe', 'Renekton', 'Ahri']","['Gwen', 'Wukong', 'Ryze', 'Zeri', 'Yuumi']",1
"['Ashe', 'Lucian', 'Zeri', 'Kassadin', 'KSante']","['Sylas', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",1
"['Jax', 'Elise', 'Maokai', 'Fiora', 'Jayce']","['Gnar', 'Wukong', 'Ryze', 'Sivir', 'Yuumi']",0
"['Zeri', 'Lucian', 'Maokai', 'Sion', 'Ryze']","['KSante', 'Vi', 'Cassiopeia', 'Jhin', 'Ashe']",1
"['Jax', 'Sejuani', 'Elise', 'Fiora', 'Kassadin']","['Gnar', 'Wukong', 'Taliyah', 'Varus', 'Heimerdinger']",0
"['Jax', 'Lucian', 'Sejuani', 'Wukong', 'Vi']","['Darius', 'Elise', 'Jayce', 'Ziggs', 'Pyke']",1
"['Yuumi', 'Lulu', 'Maokai', 'Leona', 'Renekton']","['Fiora', 'Poppy', 'Azir', 'Draven', 'Ashe']",0
"['Jax', 'Lucian', 'Ziggs', 'Miss Fortune', 'Azir']","['Jayce', 'Sejuani', 'Sylas', 'Jhin', 'Ashe']",0
"['Zeri', 'Draven', 'Yuumi', 'Ezreal', 'Darius']","['Fiora', 'Maokai', 'Kassadin', 'Kalista', 'Varus']",1
